0, 0, Header, 1, 4, 384
1, 0, Start_track
1, 0, Time_signature, 2, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 400000
1, 76416, Tempo, 588235
1, 76416, End_track
2, 0, Start_track
2, 0, Title_t, "Melody"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 48
2, 0, Control_c, 0, 7, 117
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 91, 127
2, 0, Control_c, 0, 93, 0
2, 0, Note_on_c, 0, 88, 100
2, 96, Note_off_c, 0, 88, 90
2, 96, Note_on_c, 0, 87, 100
2, 192, Note_off_c, 0, 87, 90
2, 192, Note_on_c, 0, 86, 100
2, 288, Note_off_c, 0, 86, 90
2, 288, Note_on_c, 0, 85, 100
2, 384, Note_off_c, 0, 85, 90
2, 384, Note_on_c, 0, 86, 100
2, 480, Note_off_c, 0, 86, 90
2, 480, Note_on_c, 0, 85, 100
2, 576, Note_off_c, 0, 85, 90
2, 576, Note_on_c, 0, 84, 100
2, 672, Note_off_c, 0, 84, 90
2, 672, Note_on_c, 0, 83, 100
2, 768, Note_off_c, 0, 83, 90
2, 768, Note_on_c, 0, 84, 100
2, 864, Note_off_c, 0, 84, 90
2, 864, Note_on_c, 0, 83, 100
2, 960, Note_off_c, 0, 83, 90
2, 960, Note_on_c, 0, 82, 100
2, 1056, Note_off_c, 0, 82, 90
2, 1056, Note_on_c, 0, 81, 100
2, 1152, Note_off_c, 0, 81, 90
2, 1152, Note_on_c, 0, 80, 100
2, 1248, Note_off_c, 0, 80, 90
2, 1248, Note_on_c, 0, 79, 100
2, 1344, Note_off_c, 0, 79, 90
2, 1344, Note_on_c, 0, 78, 100
2, 1440, Note_off_c, 0, 78, 90
2, 1440, Note_on_c, 0, 77, 100
2, 1536, Note_off_c, 0, 77, 90
2, 1536, Note_on_c, 0, 76, 100
2, 1632, Note_off_c, 0, 76, 90
2, 1632, Note_on_c, 0, 75, 100
2, 1728, Note_off_c, 0, 75, 90
2, 1728, Note_on_c, 0, 74, 100
2, 1824, Note_off_c, 0, 74, 90
2, 1824, Note_on_c, 0, 73, 100
2, 1920, Note_off_c, 0, 73, 90
2, 1920, Note_on_c, 0, 74, 100
2, 2016, Note_off_c, 0, 74, 90
2, 2016, Note_on_c, 0, 73, 100
2, 2112, Note_off_c, 0, 73, 90
2, 2112, Note_on_c, 0, 72, 100
2, 2208, Note_off_c, 0, 72, 90
2, 2208, Note_on_c, 0, 71, 100
2, 2304, Note_off_c, 0, 71, 90
2, 2304, Note_on_c, 0, 72, 100
2, 2400, Note_off_c, 0, 72, 90
2, 2400, Note_on_c, 0, 71, 100
2, 2496, Note_off_c, 0, 71, 90
2, 2496, Note_on_c, 0, 70, 100
2, 2592, Note_off_c, 0, 70, 90
2, 2592, Note_on_c, 0, 69, 100
2, 2688, Note_off_c, 0, 69, 90
2, 2688, Note_on_c, 0, 68, 100
2, 2784, Note_off_c, 0, 68, 90
2, 2784, Note_on_c, 0, 67, 100
2, 2880, Note_off_c, 0, 67, 90
2, 2880, Note_on_c, 0, 66, 100
2, 2976, Note_off_c, 0, 66, 90
2, 2976, Note_on_c, 0, 65, 100
2, 3072, Note_off_c, 0, 65, 90
2, 3072, Note_on_c, 0, 64, 100
2, 3168, Note_off_c, 0, 64, 90
2, 3168, Note_on_c, 0, 63, 100
2, 3264, Note_off_c, 0, 63, 90
2, 3264, Note_on_c, 0, 62, 100
2, 3360, Note_off_c, 0, 62, 90
2, 3360, Note_on_c, 0, 61, 100
2, 3456, Note_off_c, 0, 61, 90
2, 3456, Note_on_c, 0, 62, 100
2, 3552, Note_off_c, 0, 62, 90
2, 3552, Note_on_c, 0, 61, 100
2, 3648, Note_off_c, 0, 61, 90
2, 3648, Note_on_c, 0, 60, 100
2, 3744, Note_off_c, 0, 60, 90
2, 3744, Note_on_c, 0, 59, 100
2, 3840, Note_off_c, 0, 59, 90
2, 3840, Note_on_c, 0, 64, 100
2, 3936, Note_off_c, 0, 64, 90
2, 3936, Note_on_c, 0, 63, 100
2, 4032, Note_off_c, 0, 63, 90
2, 4032, Note_on_c, 0, 62, 100
2, 4128, Note_off_c, 0, 62, 90
2, 4128, Note_on_c, 0, 61, 100
2, 4224, Note_off_c, 0, 61, 90
2, 4224, Note_on_c, 0, 62, 100
2, 4320, Note_off_c, 0, 62, 90
2, 4320, Note_on_c, 0, 61, 100
2, 4416, Note_off_c, 0, 61, 90
2, 4416, Note_on_c, 0, 60, 100
2, 4512, Note_off_c, 0, 60, 90
2, 4512, Note_on_c, 0, 59, 100
2, 4608, Note_off_c, 0, 59, 90
2, 4608, Note_on_c, 0, 60, 100
2, 4608, Note_on_c, 0, 64, 100
2, 4704, Note_off_c, 0, 60, 90
2, 4704, Note_off_c, 0, 64, 90
2, 4704, Note_on_c, 0, 63, 100
2, 4800, Note_off_c, 0, 63, 90
2, 4800, Note_on_c, 0, 62, 100
2, 4896, Note_off_c, 0, 62, 90
2, 4896, Note_on_c, 0, 61, 100
2, 4992, Note_off_c, 0, 61, 90
2, 4992, Note_on_c, 0, 60, 100
2, 5088, Note_off_c, 0, 60, 90
2, 5088, Note_on_c, 0, 65, 100
2, 5184, Note_off_c, 0, 65, 90
2, 5184, Note_on_c, 0, 64, 100
2, 5280, Note_off_c, 0, 64, 90
2, 5280, Note_on_c, 0, 63, 100
2, 5376, Note_off_c, 0, 63, 90
2, 5376, Note_on_c, 0, 60, 100
2, 5376, Note_on_c, 0, 64, 100
2, 5472, Note_off_c, 0, 60, 90
2, 5472, Note_off_c, 0, 64, 90
2, 5472, Note_on_c, 0, 63, 100
2, 5568, Note_off_c, 0, 63, 90
2, 5568, Note_on_c, 0, 62, 100
2, 5664, Note_off_c, 0, 62, 90
2, 5664, Note_on_c, 0, 61, 100
2, 5760, Note_off_c, 0, 61, 90
2, 5760, Note_on_c, 0, 60, 100
2, 5856, Note_off_c, 0, 60, 90
2, 5856, Note_on_c, 0, 61, 100
2, 5952, Note_off_c, 0, 61, 90
2, 5952, Note_on_c, 0, 62, 100
2, 6048, Note_off_c, 0, 62, 90
2, 6048, Note_on_c, 0, 63, 100
2, 6144, Note_off_c, 0, 63, 90
2, 6144, Note_on_c, 0, 60, 100
2, 6144, Note_on_c, 0, 64, 100
2, 6240, Note_off_c, 0, 60, 90
2, 6240, Note_off_c, 0, 64, 90
2, 6240, Note_on_c, 0, 63, 100
2, 6336, Note_off_c, 0, 63, 90
2, 6336, Note_on_c, 0, 62, 100
2, 6432, Note_off_c, 0, 62, 90
2, 6432, Note_on_c, 0, 61, 100
2, 6528, Note_off_c, 0, 61, 90
2, 6528, Note_on_c, 0, 60, 100
2, 6624, Note_off_c, 0, 60, 90
2, 6624, Note_on_c, 0, 65, 100
2, 6720, Note_off_c, 0, 65, 90
2, 6720, Note_on_c, 0, 64, 100
2, 6816, Note_off_c, 0, 64, 90
2, 6816, Note_on_c, 0, 63, 100
2, 6912, Note_off_c, 0, 63, 90
2, 6912, Note_on_c, 0, 60, 100
2, 6912, Note_on_c, 0, 64, 100
2, 7008, Note_off_c, 0, 60, 90
2, 7008, Note_off_c, 0, 64, 90
2, 7008, Note_on_c, 0, 63, 100
2, 7104, Note_off_c, 0, 63, 90
2, 7104, Note_on_c, 0, 62, 100
2, 7200, Note_off_c, 0, 62, 90
2, 7200, Note_on_c, 0, 61, 100
2, 7296, Note_off_c, 0, 61, 90
2, 7296, Note_on_c, 0, 60, 100
2, 7392, Note_off_c, 0, 60, 90
2, 7392, Note_on_c, 0, 61, 100
2, 7488, Note_off_c, 0, 61, 90
2, 7488, Note_on_c, 0, 62, 100
2, 7584, Note_off_c, 0, 62, 90
2, 7584, Note_on_c, 0, 63, 100
2, 7680, Note_off_c, 0, 63, 90
2, 7680, Note_on_c, 0, 60, 100
2, 7680, Note_on_c, 0, 64, 100
2, 7776, Note_off_c, 0, 60, 90
2, 7776, Note_off_c, 0, 64, 90
2, 7776, Note_on_c, 0, 63, 100
2, 7872, Note_off_c, 0, 63, 90
2, 7872, Note_on_c, 0, 62, 100
2, 7968, Note_off_c, 0, 62, 90
2, 7968, Note_on_c, 0, 61, 100
2, 8064, Note_off_c, 0, 61, 90
2, 8064, Note_on_c, 0, 62, 100
2, 8160, Note_off_c, 0, 62, 90
2, 8160, Note_on_c, 0, 61, 100
2, 8256, Note_off_c, 0, 61, 90
2, 8256, Note_on_c, 0, 60, 100
2, 8352, Note_off_c, 0, 60, 90
2, 8352, Note_on_c, 0, 59, 100
2, 8448, Note_off_c, 0, 59, 90
2, 8448, Note_on_c, 0, 60, 100
2, 8544, Note_off_c, 0, 60, 90
2, 8544, Note_on_c, 0, 61, 100
2, 8640, Note_off_c, 0, 61, 90
2, 8640, Note_on_c, 0, 62, 100
2, 8736, Note_off_c, 0, 62, 90
2, 8736, Note_on_c, 0, 63, 100
2, 8832, Note_off_c, 0, 63, 90
2, 8832, Note_on_c, 0, 64, 100
2, 8928, Note_off_c, 0, 64, 90
2, 8928, Note_on_c, 0, 65, 100
2, 9024, Note_off_c, 0, 65, 90
2, 9024, Note_on_c, 0, 64, 100
2, 9120, Note_off_c, 0, 64, 90
2, 9120, Note_on_c, 0, 63, 100
2, 9216, Note_off_c, 0, 63, 90
2, 9216, Note_on_c, 0, 64, 100
2, 9312, Note_off_c, 0, 64, 90
2, 9312, Note_on_c, 0, 63, 100
2, 9408, Note_off_c, 0, 63, 90
2, 9408, Note_on_c, 0, 62, 100
2, 9504, Note_off_c, 0, 62, 90
2, 9504, Note_on_c, 0, 61, 100
2, 9600, Note_off_c, 0, 61, 90
2, 9600, Note_on_c, 0, 62, 100
2, 9696, Note_off_c, 0, 62, 90
2, 9696, Note_on_c, 0, 61, 100
2, 9792, Note_off_c, 0, 61, 90
2, 9792, Note_on_c, 0, 60, 100
2, 9888, Note_off_c, 0, 60, 90
2, 9888, Note_on_c, 0, 59, 100
2, 9984, Note_off_c, 0, 59, 90
2, 9984, Note_on_c, 0, 60, 100
2, 10080, Note_off_c, 0, 60, 90
2, 10080, Note_on_c, 0, 61, 100
2, 10176, Note_off_c, 0, 61, 90
2, 10176, Note_on_c, 0, 62, 100
2, 10272, Note_off_c, 0, 62, 90
2, 10272, Note_on_c, 0, 63, 100
2, 10368, Note_off_c, 0, 63, 90
2, 10368, Note_on_c, 0, 64, 100
2, 10464, Note_off_c, 0, 64, 90
2, 10464, Note_on_c, 0, 66, 100
2, 10560, Note_off_c, 0, 66, 90
2, 10560, Note_on_c, 0, 67, 100
2, 10656, Note_off_c, 0, 67, 90
2, 10656, Note_on_c, 0, 68, 100
2, 10752, Note_off_c, 0, 68, 90
2, 10752, Note_on_c, 0, 69, 100
2, 10848, Note_off_c, 0, 69, 90
2, 10848, Note_on_c, 0, 68, 100
2, 10944, Note_off_c, 0, 68, 90
2, 10944, Note_on_c, 0, 67, 100
2, 11040, Note_off_c, 0, 67, 90
2, 11040, Note_on_c, 0, 66, 100
2, 11136, Note_off_c, 0, 66, 90
2, 11136, Note_on_c, 0, 65, 100
2, 11232, Note_off_c, 0, 65, 90
2, 11232, Note_on_c, 0, 70, 100
2, 11328, Note_off_c, 0, 70, 90
2, 11328, Note_on_c, 0, 69, 100
2, 11424, Note_off_c, 0, 69, 90
2, 11424, Note_on_c, 0, 68, 100
2, 11520, Note_off_c, 0, 68, 90
2, 11520, Note_on_c, 0, 69, 100
2, 11616, Note_off_c, 0, 69, 90
2, 11616, Note_on_c, 0, 68, 100
2, 11712, Note_off_c, 0, 68, 90
2, 11712, Note_on_c, 0, 67, 100
2, 11808, Note_off_c, 0, 67, 90
2, 11808, Note_on_c, 0, 66, 100
2, 11904, Note_off_c, 0, 66, 90
2, 11904, Note_on_c, 0, 65, 100
2, 12000, Note_off_c, 0, 65, 90
2, 12000, Note_on_c, 0, 66, 100
2, 12096, Note_off_c, 0, 66, 90
2, 12096, Note_on_c, 0, 67, 100
2, 12192, Note_off_c, 0, 67, 90
2, 12192, Note_on_c, 0, 68, 100
2, 12288, Note_off_c, 0, 68, 90
2, 12288, Note_on_c, 0, 69, 100
2, 12384, Note_off_c, 0, 69, 90
2, 12384, Note_on_c, 0, 68, 100
2, 12480, Note_off_c, 0, 68, 90
2, 12480, Note_on_c, 0, 67, 100
2, 12576, Note_off_c, 0, 67, 90
2, 12576, Note_on_c, 0, 66, 100
2, 12672, Note_off_c, 0, 66, 90
2, 12672, Note_on_c, 0, 65, 100
2, 12768, Note_off_c, 0, 65, 90
2, 12768, Note_on_c, 0, 70, 100
2, 12864, Note_off_c, 0, 70, 90
2, 12864, Note_on_c, 0, 69, 100
2, 12960, Note_off_c, 0, 69, 90
2, 12960, Note_on_c, 0, 68, 100
2, 13056, Note_off_c, 0, 68, 90
2, 13056, Note_on_c, 0, 69, 100
2, 13152, Note_off_c, 0, 69, 90
2, 13152, Note_on_c, 0, 68, 100
2, 13248, Note_off_c, 0, 68, 90
2, 13248, Note_on_c, 0, 67, 100
2, 13344, Note_off_c, 0, 67, 90
2, 13344, Note_on_c, 0, 66, 100
2, 13440, Note_off_c, 0, 66, 90
2, 13440, Note_on_c, 0, 65, 100
2, 13536, Note_off_c, 0, 65, 90
2, 13536, Note_on_c, 0, 66, 100
2, 13632, Note_off_c, 0, 66, 90
2, 13632, Note_on_c, 0, 67, 100
2, 13728, Note_off_c, 0, 67, 90
2, 13728, Note_on_c, 0, 68, 100
2, 13824, Note_off_c, 0, 68, 90
2, 13824, Note_on_c, 0, 69, 100
2, 13920, Note_off_c, 0, 69, 90
2, 13920, Note_on_c, 0, 68, 100
2, 14016, Note_off_c, 0, 68, 90
2, 14016, Note_on_c, 0, 67, 100
2, 14112, Note_off_c, 0, 67, 90
2, 14112, Note_on_c, 0, 66, 100
2, 14208, Note_off_c, 0, 66, 90
2, 14208, Note_on_c, 0, 67, 100
2, 14304, Note_off_c, 0, 67, 90
2, 14304, Note_on_c, 0, 66, 100
2, 14400, Note_off_c, 0, 66, 90
2, 14400, Note_on_c, 0, 65, 100
2, 14496, Note_off_c, 0, 65, 90
2, 14496, Note_on_c, 0, 64, 100
2, 14592, Note_off_c, 0, 64, 90
2, 14592, Note_on_c, 0, 65, 100
2, 14688, Note_off_c, 0, 65, 90
2, 14688, Note_on_c, 0, 66, 100
2, 14784, Note_off_c, 0, 66, 90
2, 14784, Note_on_c, 0, 67, 100
2, 14880, Note_off_c, 0, 67, 90
2, 14880, Note_on_c, 0, 68, 100
2, 14976, Note_off_c, 0, 68, 90
2, 14976, Note_on_c, 0, 69, 100
2, 15072, Note_off_c, 0, 69, 90
2, 15072, Note_on_c, 0, 70, 100
2, 15168, Note_off_c, 0, 70, 90
2, 15168, Note_on_c, 0, 69, 100
2, 15264, Note_off_c, 0, 69, 90
2, 15264, Note_on_c, 0, 68, 100
2, 15360, Note_off_c, 0, 68, 90
2, 15360, Note_on_c, 0, 69, 100
2, 15456, Note_off_c, 0, 69, 90
2, 15456, Note_on_c, 0, 68, 100
2, 15552, Note_off_c, 0, 68, 90
2, 15552, Note_on_c, 0, 67, 100
2, 15648, Note_off_c, 0, 67, 90
2, 15648, Note_on_c, 0, 66, 100
2, 15744, Note_off_c, 0, 66, 90
2, 15744, Note_on_c, 0, 67, 100
2, 15840, Note_off_c, 0, 67, 90
2, 15840, Note_on_c, 0, 66, 100
2, 15936, Note_off_c, 0, 66, 90
2, 15936, Note_on_c, 0, 65, 100
2, 16032, Note_off_c, 0, 65, 90
2, 16032, Note_on_c, 0, 64, 100
2, 16128, Note_off_c, 0, 64, 90
2, 16128, Note_on_c, 0, 65, 100
2, 16224, Note_off_c, 0, 65, 90
2, 16224, Note_on_c, 0, 66, 100
2, 16320, Note_off_c, 0, 66, 90
2, 16320, Note_on_c, 0, 67, 100
2, 16416, Note_off_c, 0, 67, 90
2, 16416, Note_on_c, 0, 68, 100
2, 16512, Note_off_c, 0, 68, 90
2, 16512, Note_on_c, 0, 69, 100
2, 16608, Note_off_c, 0, 69, 90
2, 16608, Note_on_c, 0, 70, 100
2, 16704, Note_off_c, 0, 70, 90
2, 16704, Note_on_c, 0, 69, 100
2, 16800, Note_off_c, 0, 69, 90
2, 16800, Note_on_c, 0, 68, 100
2, 16896, Note_off_c, 0, 68, 90
2, 16896, Note_on_c, 0, 69, 100
2, 17088, Note_off_c, 0, 69, 90
2, 17088, Note_on_c, 0, 57, 100
2, 17184, Note_off_c, 0, 57, 90
2, 17184, Note_on_c, 0, 57, 100
2, 17280, Note_off_c, 0, 57, 90
2, 17280, Note_on_c, 0, 57, 100
2, 17376, Note_off_c, 0, 57, 90
2, 17376, Note_on_c, 0, 57, 100
2, 17472, Note_off_c, 0, 57, 90
2, 17472, Note_on_c, 0, 57, 100
2, 17568, Note_off_c, 0, 57, 90
2, 17568, Note_on_c, 0, 57, 100
2, 17664, Note_off_c, 0, 57, 90
2, 17664, Note_on_c, 0, 56, 100
2, 17664, Note_on_c, 0, 58, 100
2, 17760, Note_off_c, 0, 56, 90
2, 17760, Note_off_c, 0, 58, 90
2, 17760, Note_on_c, 0, 56, 100
2, 17760, Note_on_c, 0, 58, 100
2, 17856, Note_off_c, 0, 56, 90
2, 17856, Note_off_c, 0, 58, 90
2, 17856, Note_on_c, 0, 56, 100
2, 17856, Note_on_c, 0, 58, 100
2, 17952, Note_off_c, 0, 56, 90
2, 17952, Note_off_c, 0, 58, 90
2, 17952, Note_on_c, 0, 56, 100
2, 17952, Note_on_c, 0, 58, 100
2, 18048, Note_off_c, 0, 56, 90
2, 18048, Note_off_c, 0, 58, 90
2, 18048, Note_on_c, 0, 56, 100
2, 18048, Note_on_c, 0, 58, 100
2, 18144, Note_off_c, 0, 56, 90
2, 18144, Note_off_c, 0, 58, 90
2, 18144, Note_on_c, 0, 56, 100
2, 18144, Note_on_c, 0, 58, 100
2, 18240, Note_off_c, 0, 56, 90
2, 18240, Note_off_c, 0, 58, 90
2, 18240, Note_on_c, 0, 56, 100
2, 18240, Note_on_c, 0, 58, 100
2, 18336, Note_off_c, 0, 56, 90
2, 18336, Note_off_c, 0, 58, 90
2, 18336, Note_on_c, 0, 58, 100
2, 18336, Note_on_c, 0, 56, 100
2, 18432, Note_off_c, 0, 58, 90
2, 18432, Note_off_c, 0, 56, 90
2, 18432, Note_on_c, 0, 57, 100
2, 18528, Note_off_c, 0, 57, 90
2, 18528, Note_on_c, 0, 57, 100
2, 18624, Note_off_c, 0, 57, 90
2, 18624, Note_on_c, 0, 57, 100
2, 18720, Note_off_c, 0, 57, 90
2, 18720, Note_on_c, 0, 57, 100
2, 18816, Note_off_c, 0, 57, 90
2, 18816, Note_on_c, 0, 57, 100
2, 18912, Note_off_c, 0, 57, 90
2, 18912, Note_on_c, 0, 57, 100
2, 19008, Note_off_c, 0, 57, 90
2, 19008, Note_on_c, 0, 57, 100
2, 19104, Note_off_c, 0, 57, 90
2, 19104, Note_on_c, 0, 57, 100
2, 19200, Note_off_c, 0, 57, 90
2, 19200, Note_on_c, 0, 56, 100
2, 19200, Note_on_c, 0, 58, 100
2, 19296, Note_off_c, 0, 56, 90
2, 19296, Note_off_c, 0, 58, 90
2, 19296, Note_on_c, 0, 56, 100
2, 19296, Note_on_c, 0, 58, 100
2, 19392, Note_off_c, 0, 56, 90
2, 19392, Note_off_c, 0, 58, 90
2, 19392, Note_on_c, 0, 56, 100
2, 19392, Note_on_c, 0, 58, 100
2, 19488, Note_off_c, 0, 56, 90
2, 19488, Note_off_c, 0, 58, 90
2, 19488, Note_on_c, 0, 56, 100
2, 19488, Note_on_c, 0, 58, 100
2, 19584, Note_off_c, 0, 56, 90
2, 19584, Note_off_c, 0, 58, 90
2, 19584, Note_on_c, 0, 56, 100
2, 19584, Note_on_c, 0, 58, 100
2, 19680, Note_off_c, 0, 56, 90
2, 19680, Note_off_c, 0, 58, 90
2, 19680, Note_on_c, 0, 56, 100
2, 19680, Note_on_c, 0, 58, 100
2, 19776, Note_off_c, 0, 56, 90
2, 19776, Note_off_c, 0, 58, 90
2, 19776, Note_on_c, 0, 56, 100
2, 19776, Note_on_c, 0, 58, 100
2, 19872, Note_off_c, 0, 56, 90
2, 19872, Note_off_c, 0, 58, 90
2, 19872, Note_on_c, 0, 58, 100
2, 19872, Note_on_c, 0, 56, 100
2, 19968, Note_off_c, 0, 58, 90
2, 19968, Note_off_c, 0, 56, 90
2, 19968, Note_on_c, 0, 57, 100
2, 20064, Note_off_c, 0, 57, 90
2, 20064, Note_on_c, 0, 57, 100
2, 20160, Note_off_c, 0, 57, 90
2, 20160, Note_on_c, 0, 57, 100
2, 20256, Note_off_c, 0, 57, 90
2, 20256, Note_on_c, 0, 57, 100
2, 20352, Note_off_c, 0, 57, 90
2, 20352, Note_on_c, 0, 56, 100
2, 20352, Note_on_c, 0, 58, 100
2, 20448, Note_off_c, 0, 56, 90
2, 20448, Note_off_c, 0, 58, 90
2, 20448, Note_on_c, 0, 56, 100
2, 20448, Note_on_c, 0, 58, 100
2, 20544, Note_off_c, 0, 56, 90
2, 20544, Note_off_c, 0, 58, 90
2, 20544, Note_on_c, 0, 56, 100
2, 20544, Note_on_c, 0, 58, 100
2, 20640, Note_off_c, 0, 56, 90
2, 20640, Note_off_c, 0, 58, 90
2, 20640, Note_on_c, 0, 58, 100
2, 20640, Note_on_c, 0, 56, 100
2, 20736, Note_off_c, 0, 58, 90
2, 20736, Note_off_c, 0, 56, 90
2, 20736, Note_on_c, 0, 57, 100
2, 20832, Note_off_c, 0, 57, 90
2, 20832, Note_on_c, 0, 57, 100
2, 20928, Note_off_c, 0, 57, 90
2, 20928, Note_on_c, 0, 56, 100
2, 21024, Note_off_c, 0, 56, 90
2, 21024, Note_on_c, 0, 58, 100
2, 21120, Note_off_c, 0, 58, 90
2, 21120, Note_on_c, 0, 55, 100
2, 21216, Note_off_c, 0, 55, 90
2, 21216, Note_on_c, 0, 59, 100
2, 21312, Note_off_c, 0, 59, 90
2, 21312, Note_on_c, 0, 54, 100
2, 21408, Note_off_c, 0, 54, 90
2, 21408, Note_on_c, 0, 60, 100
2, 21504, Note_off_c, 0, 60, 90
2, 21504, Note_on_c, 0, 57, 100
2, 21504, Note_on_c, 0, 61, 100
2, 21600, Note_off_c, 0, 57, 90
2, 21600, Note_off_c, 0, 61, 90
2, 21600, Note_on_c, 0, 60, 100
2, 21696, Note_off_c, 0, 60, 90
2, 21696, Note_on_c, 0, 59, 100
2, 21792, Note_off_c, 0, 59, 90
2, 21792, Note_on_c, 0, 58, 100
2, 21888, Note_off_c, 0, 58, 90
2, 21888, Note_on_c, 0, 57, 100
2, 21984, Note_off_c, 0, 57, 90
2, 21984, Note_on_c, 0, 58, 100
2, 22080, Note_off_c, 0, 58, 90
2, 22080, Note_on_c, 0, 59, 100
2, 22176, Note_off_c, 0, 59, 90
